
n , t
24653, 0.017794 
24654, 0.017794 
24655, 0.017795 
24656, 0.017796 
24657, 0.017796 
24658, 0.017796 
24659, 0.017797 
24660, 0.017797 
24661, 0.017797 
24662, 0.017798 
24663, 0.017798 
24664, 0.017798 
24665, 0.017799 
24666, 0.017799 
24667, 0.017799 
24668, 0.017800 
24669, 0.017801 
24670, 0.017801 
24671, 0.017802 
24672, 0.017802 
24673, 0.017802 
24674, 0.017803 
24675, 0.017804 
24676, 0.017804 
24677, 0.017805 
24678, 0.017806 
24679, 0.017806 
24680, 0.017806 
24681, 0.017810 
24682, 0.017810 
24683, 0.017811 
24684, 0.017811 
24685, 0.017812 
24686, 0.017813 
24687, 0.017813 
24688, 0.017814 
24689, 0.017815 
24690, 0.017815 
24691, 0.017815 
24692, 0.017816 
24693, 0.017816 
24694, 0.017817 
24695, 0.017818 
24696, 0.017818 
24697, 0.017819 
24698, 0.017819 
24699, 0.017820 
24700, 0.017821 
24701, 0.017822 
24702, 0.017822 
24703, 0.017823 
24704, 0.017823 
24705, 0.017824 
24706, 0.017824 
24707, 0.017824 
24708, 0.017825 
24709, 0.017825 
24710, 0.017826 
24711, 0.017826 
24712, 0.017827 
24713, 0.017827 
24714, 0.017828 
24715, 0.017829 
24716, 0.017829 
24717, 0.017830 
24718, 0.017830 
24719, 0.017831 
24720, 0.017831 
24721, 0.017831 
24722, 0.017832 
24723, 0.017832 
24724, 0.017832 
24725, 0.017833 
24726, 0.017833 
24727, 0.017834 
24728, 0.017835 
24729, 0.017835 
24730, 0.017836 
24731, 0.017837 
24732, 0.017837 
24733, 0.017838 
24734, 0.017838 
24735, 0.017839 
24736, 0.017840 
24737, 0.017840 
24738, 0.017840 
24739, 0.017841 
24740, 0.017841 
24741, 0.017842 
24742, 0.017843 
24743, 0.017844 
24744, 0.017844 
24745, 0.017845 
24746, 0.017845 
24747, 0.017846 
24748, 0.017847 
24749, 0.017848 
24750, 0.017848 
24751, 0.017849 
24752, 0.017850 
24753, 0.017850 
24754, 0.017851 
24755, 0.017852 
24756, 0.017852 
24757, 0.017853 
24758, 0.017853 
24759, 0.017854 
24760, 0.017854 
24761, 0.017854 
24762, 0.017855 
24763, 0.017856 
24764, 0.017857 
24765, 0.017857 
24766, 0.017858 
24767, 0.017858 
24768, 0.017858 
24769, 0.017859 
24770, 0.017859 
24771, 0.017860 
24772, 0.017861 
24773, 0.017861 
24774, 0.017862 
24775, 0.017863 
24776, 0.017863 
24777, 0.017864 
24778, 0.017865 
24779, 0.017866 
24780, 0.017866 
24781, 0.017867 
24782, 0.017867 
24783, 0.017867 
24784, 0.017868 
24785, 0.017868 
24786, 0.017869 
24787, 0.017870 
24788, 0.017870 
24789, 0.017871 
24790, 0.017872 
24791, 0.017872 
24792, 0.017872 
24793, 0.017873 
24794, 0.017874 
24795, 0.017875 
24796, 0.017875 
24797, 0.017876 
24798, 0.017876 
24799, 0.017876 
24800, 0.017877 
24801, 0.017877 
24802, 0.017877 
24803, 0.017878 
24804, 0.017879 
24805, 0.017879 
24806, 0.017880 
24807, 0.017881 
24808, 0.017881 
24809, 0.017885 
24810, 0.017885 
24811, 0.017886 
24812, 0.017887 
24813, 0.017887 
24814, 0.017888 
24815, 0.017888 
24816, 0.017889 
24817, 0.017890 
24818, 0.017890 
24819, 0.017891 
24820, 0.017891 
24821, 0.017894 
24822, 0.017894 
24823, 0.017895 
24824, 0.017896 
24825, 0.017896 
24826, 0.017897 
24827, 0.017897 
24828, 0.017898 
24829, 0.017898 
24830, 0.017899 
24831, 0.017900 
24832, 0.017901 
24833, 0.017901 
24834, 0.017902 
24835, 0.017902 
24836, 0.017902 
24837, 0.017903 
24838, 0.017903 
24839, 0.017904 
24840, 0.017905 
24841, 0.017905 
24842, 0.017906 
24843, 0.017907 
24844, 0.017907 
24845, 0.017908 
24846, 0.017908 
24847, 0.017909 
24848, 0.017910 
24849, 0.017910 
24850, 0.017911 
24851, 0.017912 
24852, 0.017912 
24853, 0.017912 
24854, 0.017913 
24855, 0.017913 
24856, 0.017914 
24857, 0.017914 
24858, 0.017915 
24859, 0.017915 
24860, 0.017915 
24861, 0.017916 
24862, 0.017916 
24863, 0.017917 
24864, 0.017918 
24865, 0.017918 
24866, 0.017919 
24867, 0.017920 
24868, 0.017921 
24869, 0.017921 
24870, 0.017922 
24871, 0.017922 
24872, 0.017922 
24873, 0.017923 
24874, 0.017923 
24875, 0.017923 
24876, 0.017924 
24877, 0.017924 
24878, 0.017925 
24879, 0.017926 
24880, 0.017926 
24881, 0.017927 
24882, 0.017927 
24883, 0.017928 
24884, 0.017928 
24885, 0.017928 
24886, 0.017929 
24887, 0.017929 
24888, 0.017930 
24889, 0.017930 
24890, 0.017930 
24891, 0.017931 
24892, 0.017931 
24893, 0.017932 
24894, 0.017932 
24895, 0.017933 
24896, 0.017934 
24897, 0.017934 
24898, 0.017935 
24899, 0.017935 
24900, 0.017936 
24901, 0.017936 
24902, 0.017936 
24903, 0.017937 
24904, 0.017937 
24905, 0.017937 
24906, 0.017937 
24907, 0.017938 
24908, 0.017939 
24909, 0.017940 
24910, 0.017940 
24911, 0.017941 
24912, 0.017942 
24913, 0.017943 
24914, 0.017943 
24915, 0.017944 
24916, 0.017944 
24917, 0.017945 
24918, 0.017946 
24919, 0.017946 
24920, 0.017947 
24921, 0.017947 
24922, 0.017947 
24923, 0.017948 
24924, 0.017948 
24925, 0.017948 
24926, 0.017949 
24927, 0.017949 
24928, 0.017950 
24929, 0.017950 
24930, 0.017951 
24931, 0.017951 
24932, 0.017952 
24933, 0.017952 
24934, 0.017952 
24935, 0.017953 
24936, 0.017953 
24937, 0.017957 
24938, 0.017958 
24939, 0.017958 
24940, 0.017959 
24941, 0.017960 
24942, 0.017960 
24943, 0.017961 
24944, 0.017962 
24945, 0.017962 
24946, 0.017963 
24947, 0.017963 
24948, 0.017963 
24949, 0.017964 
24950, 0.017964 
24951, 0.017965 
24952, 0.017966 
24953, 0.017966 
24954, 0.017967 
24955, 0.017967 
24956, 0.017967 
24957, 0.017968 
24958, 0.017968 
24959, 0.017969 
24960, 0.017969 
24961, 0.017969 
24962, 0.017970 
24963, 0.017970 
24964, 0.017971 
24965, 0.017971 
24966, 0.017971 
24967, 0.017972 
24968, 0.017972 
24969, 0.017973 
24970, 0.017974 
24971, 0.017974 
24972, 0.017975 
24973, 0.017975 
24974, 0.017976 
24975, 0.017977 
24976, 0.017977 
24977, 0.017978 
24978, 0.017979 
24979, 0.017979 
24980, 0.017980 
24981, 0.017980 
24982, 0.017981 
24983, 0.017982 
24984, 0.017982 
24985, 0.017983 
24986, 0.017983 
24987, 0.017983 
24988, 0.017984 
24989, 0.017984 
24990, 0.017984 
24991, 0.017985 
24992, 0.017986 
24993, 0.017986 
24994, 0.017987 
24995, 0.017988 
24996, 0.017988 
24997, 0.017988 
24998, 0.017989 
24999, 0.017989 
25000, 0.017990 
25001, 0.017991 
25002, 0.017991 
25003, 0.017991 
25004, 0.017992 
25005, 0.017993 
25006, 0.017993 
25007, 0.017994 
25008, 0.017995 
25009, 0.017995 
25010, 0.017996 
25011, 0.017997 
25012, 0.017997 
25013, 0.017998 
25014, 0.017998 
25015, 0.017999 
25016, 0.017999 
25017, 0.018000 
25018, 0.018001 
25019, 0.018001 
25020, 0.018002 
25021, 0.018002 
25022, 0.018003 
25023, 0.018004 
25024, 0.018004 
25025, 0.018005 
25026, 0.018005 
25027, 0.018005 
25028, 0.018006 
25029, 0.018006 
25030, 0.018007 
25031, 0.018007 
25032, 0.018008 
25033, 0.018009 
25034, 0.018009 
25035, 0.018010 
25036, 0.018010 
25037, 0.018011 
25038, 0.018011 
25039, 0.018012 
25040, 0.018013 
25041, 0.018013 
25042, 0.018014 
25043, 0.018014 
25044, 0.018015 
25045, 0.018016 
25046, 0.018016 
25047, 0.018017 
25048, 0.018017 
25049, 0.018018 
25050, 0.018019 
25051, 0.018019 
25052, 0.018020 
25053, 0.018020 
25054, 0.018020 
25055, 0.018021 
25056, 0.018021 
25057, 0.018021 
25058, 0.018022 
25059, 0.018022 
25060, 0.018022 
25061, 0.018023 
25062, 0.018023 
25063, 0.018024 
25064, 0.018024 
25065, 0.018028 
25066, 0.018028 
25067, 0.018029 
25068, 0.018030 
25069, 0.018030 
25070, 0.018031 
25071, 0.018032 
25072, 0.018032 
25073, 0.018033 
25074, 0.018034 
25075, 0.018034 
25076, 0.018035 
25077, 0.018036 
25078, 0.018037 
25079, 0.018038 
25080, 0.018038 
25081, 0.018039 
25082, 0.018039 
25083, 0.018040 
25084, 0.018041 
25085, 0.018041 
25086, 0.018042 
25087, 0.018042 
25088, 0.018043 
25089, 0.018044 
25090, 0.018044 
25091, 0.018045 
25092, 0.018045 
25093, 0.018045 
25094, 0.018046 
25095, 0.018046 
25096, 0.018047 
25097, 0.018048 
25098, 0.018048 
25099, 0.018049 
25100, 0.018049 
25101, 0.018050 
25102, 0.018050 
25103, 0.018051 
25104, 0.018052 
25105, 0.018052 
25106, 0.018053 
25107, 0.018053 
25108, 0.018054 
25109, 0.018055 
25110, 0.018055 
25111, 0.018056 
25112, 0.018056 
25113, 0.018057 
25114, 0.018058 
25115, 0.018058 
25116, 0.018058 
25117, 0.018059 
25118, 0.018060 
25119, 0.018060 
25120, 0.018061 
25121, 0.018062 
25122, 0.018062 
25123, 0.018063 
25124, 0.018063 
25125, 0.018064 
25126, 0.018065 
25127, 0.018065 
25128, 0.018066 
25129, 0.018066 
25130, 0.018067 
25131, 0.018067 
25132, 0.018067 
25133, 0.018068 
25134, 0.018068 
25135, 0.018069 
25136, 0.018069 
25137, 0.018070 
25138, 0.018070 
25139, 0.018071 
25140, 0.018072 
25141, 0.018072 
25142, 0.018073 
25143, 0.018073 
25144, 0.018074 
25145, 0.018075 
25146, 0.018075 
25147, 0.018076 
25148, 0.018076 
25149, 0.018077 
25150, 0.018077 
25151, 0.018077 
25152, 0.018078 
25153, 0.018079 
25154, 0.018079 
25155, 0.018080 
25156, 0.018080 
25157, 0.018080 
25158, 0.018081 
25159, 0.018081 
25160, 0.018082 
25161, 0.018082 
25162, 0.018082 
25163, 0.018083 
25164, 0.018083 
25165, 0.018084 
25166, 0.018084 
25167, 0.018085 
25168, 0.018086 
25169, 0.018086 
25170, 0.018087 
25171, 0.018087 
25172, 0.018088 
25173, 0.018088 
25174, 0.018089 
25175, 0.018090 
25176, 0.018090 
25177, 0.018091 
25178, 0.018091 
25179, 0.018092 
25180, 0.018093 
25181, 0.018093 
25182, 0.018094 
25183, 0.018094 
25184, 0.018095 
25185, 0.018095 
25186, 0.018096 
25187, 0.018096 
25188, 0.018096 
25189, 0.018097 
25190, 0.018097 
25191, 0.018098 
25192, 0.018098 
25193, 0.018115 
25194, 0.018115 
25195, 0.018116 
25196, 0.018116 
25197, 0.018116 
25198, 0.018117 
25199, 0.018117 
25200, 0.018117 
25201, 0.018118 
25202, 0.018119 
25203, 0.018120 
25204, 0.018121 
25205, 0.018121 
25206, 0.018122 
25207, 0.018122 
25208, 0.018123 
25209, 0.018123 
25210, 0.018124 
25211, 0.018124 
25212, 0.018125 
25213, 0.018125 
25214, 0.018125 
25215, 0.018126 
25216, 0.018126 
25217, 0.018127 
25218, 0.018127 
25219, 0.018128 
25220, 0.018129 
25221, 0.018130 
25222, 0.018130 
25223, 0.018131 
25224, 0.018131 
25225, 0.018132 
25226, 0.018132 
25227, 0.018132 
25228, 0.018133 
25229, 0.018134 
25230, 0.018134 
25231, 0.018135 
25232, 0.018135 
25233, 0.018136 
25234, 0.018136 
25235, 0.018137 
25236, 0.018138 
25237, 0.018139 
25238, 0.018139 
25239, 0.018140 
25240, 0.018140 
25241, 0.018140 
25242, 0.018141 
25243, 0.018141 
25244, 0.018141 
25245, 0.018142 
25246, 0.018143 
25247, 0.018143 
25248, 0.018144 
25249, 0.018146 
25250, 0.018147 
25251, 0.018148 
25252, 0.018148 
25253, 0.018148 
25254, 0.018148 
25255, 0.018150 
25256, 0.018151 
25257, 0.018151 
25258, 0.018151 
25259, 0.018152 
25260, 0.018152 
25261, 0.018152 
25262, 0.018153 
25263, 0.018153 
25264, 0.018154 
25265, 0.018155 
25266, 0.018155 
25267, 0.018156 
25268, 0.018157 
25269, 0.018158 
25270, 0.018159 
25271, 0.018160 
25272, 0.018160 
25273, 0.018161 
25274, 0.018162 
25275, 0.018162 
25276, 0.018163 
25277, 0.018163 
25278, 0.018163 
25279, 0.018164 
25280, 0.018164 
25281, 0.018165 
25282, 0.018165 
25283, 0.018166 
25284, 0.018166 
25285, 0.018167 
25286, 0.018167 
25287, 0.018167 
25288, 0.018168 
25289, 0.018169 
25290, 0.018169 
25291, 0.018170 
25292, 0.018171 
25293, 0.018171 
25294, 0.018171 
25295, 0.018171 
25296, 0.018172 
25297, 0.018173 
25298, 0.018173 
25299, 0.018175 
25300, 0.018176 
25301, 0.018176 
25302, 0.018177 
25303, 0.018178 
25304, 0.018179 
25305, 0.018179 
25306, 0.018180 
25307, 0.018182 
25308, 0.018182 
25309, 0.018183 
25310, 0.018184 
25311, 0.018184 
25312, 0.018185 
25313, 0.018189 
25314, 0.018190 
25315, 0.018190 
25316, 0.018191 
25317, 0.018191 
25318, 0.018191 
25319, 0.018192 
25320, 0.018192 
25321, 0.018198 
25322, 0.018198 
25323, 0.018199 
25324, 0.018199 
25325, 0.018201 
25326, 0.018201 
25327, 0.018201 
25328, 0.018202 
25329, 0.018203 
25330, 0.018203 
25331, 0.018204 
25332, 0.018204 
25333, 0.018205 
25334, 0.018206 
25335, 0.018206 
25336, 0.018206 
25337, 0.018207 
25338, 0.018208 
25339, 0.018209 
25340, 0.018209 
25341, 0.018212 
25342, 0.018212 
25343, 0.018213 
25344, 0.018214 
25345, 0.018214 
25346, 0.018215 
25347, 0.018215 
25348, 0.018216 
25349, 0.018217 
25350, 0.018217 
25351, 0.018217 
25352, 0.018218 
25353, 0.018218 
25354, 0.018218 
25355, 0.018219 
25356, 0.018221 
25357, 0.018222 
25358, 0.018222 
25359, 0.018223 
25360, 0.018224 
25361, 0.018224 
25362, 0.018225 
25363, 0.018225 
25364, 0.018226 
25365, 0.018229 
25366, 0.018229 
25367, 0.018230 
25368, 0.018230 
25369, 0.018230 
25370, 0.018231 
25371, 0.018232 
25372, 0.018233 
25373, 0.018233 
25374, 0.018234 
25375, 0.018234 
25376, 0.018235 
25377, 0.018236 
25378, 0.018237 
25379, 0.018238 
25380, 0.018238 
25381, 0.018240 
25382, 0.018240 
25383, 0.018240 
25384, 0.018240 
25385, 0.018241 
25386, 0.018242 
25387, 0.018242 
25388, 0.018244 
25389, 0.018244 
25390, 0.018245 
25391, 0.018246 
25392, 0.018247 
25393, 0.018247 
25394, 0.018247 
25395, 0.018247 
25396, 0.018248 
25397, 0.018249 
25398, 0.018250 
25399, 0.018250 
25400, 0.018251 
25401, 0.018252 
25402, 0.018252 
25403, 0.018252 
25404, 0.018253 
25405, 0.018254 
25406, 0.018254 
25407, 0.018254 
25408, 0.018255 
25409, 0.018255 
25410, 0.018255 
25411, 0.018256 
25412, 0.018257 
25413, 0.018257 
25414, 0.018257 
25415, 0.018258 
25416, 0.018258 
25417, 0.018258 
25418, 0.018259 
25419, 0.018260 
25420, 0.018260 
25421, 0.018260 
25422, 0.018261 
25423, 0.018261 
25424, 0.018261 
25425, 0.018262 
25426, 0.018263 
25427, 0.018263 
25428, 0.018263 
25429, 0.018264 
25430, 0.018265 
25431, 0.018265 
25432, 0.018265 
25433, 0.018266 
25434, 0.018266 
25435, 0.018266 
25436, 0.018267 
25437, 0.018268 
25438, 0.018268 
25439, 0.018268 
25440, 0.018269 
25441, 0.018269 
25442, 0.018269 
25443, 0.018270 
25444, 0.018271 
25445, 0.018271 
25446, 0.018271 
25447, 0.018272 
25448, 0.018272 
25449, 0.018276 
25450, 0.018277 
25451, 0.018277 
25452, 0.018277 
25453, 0.018278 
25454, 0.018279 
25455, 0.018279 
25456, 0.018279 
25457, 0.018280 
25458, 0.018280 
25459, 0.018280 
25460, 0.018281 
25461, 0.018282 
25462, 0.018282 
25463, 0.018282 
25464, 0.018283 
25465, 0.018284 
25466, 0.018284 
25467, 0.018284 
25468, 0.018285 
25469, 0.018285 
25470, 0.018285 
25471, 0.018286 
25472, 0.018286 
25473, 0.018287 
25474, 0.018288 
25475, 0.018288 
25476, 0.018289 
25477, 0.018289 
25478, 0.018290 
25479, 0.018290 
25480, 0.018291 
25481, 0.018292 
25482, 0.018296 
25483, 0.018298 
25484, 0.018298 
25485, 0.018299 
25486, 0.018299 
25487, 0.018300 
25488, 0.018301 
25489, 0.018301 
25490, 0.018302 
25491, 0.018302 
25492, 0.018303 
25493, 0.018303 
25494, 0.018304 
25495, 0.018305 
25496, 0.018305 
25497, 0.018305 
25498, 0.018306 
25499, 0.018306 
25500, 0.018306 
25501, 0.018306 
25502, 0.018307 
25503, 0.018307 
25504, 0.018307 
25505, 0.018308 
25506, 0.018309 
25507, 0.018309 
25508, 0.018309 
25509, 0.018310 
25510, 0.018310 
25511, 0.018310 
25512, 0.018311 
25513, 0.018312 
25514, 0.018312 
25515, 0.018312 
25516, 0.018313 
25517, 0.018314 
25518, 0.018314 
25519, 0.018314 
25520, 0.018315 
25521, 0.018315 
25522, 0.018315 
25523, 0.018316 
25524, 0.018317 
25525, 0.018317 
25526, 0.018317 
25527, 0.018318 
25528, 0.018319 
25529, 0.018319 
25530, 0.018319 
25531, 0.018320 
25532, 0.018320 
25533, 0.018320 
25534, 0.018321 
25535, 0.018322 
25536, 0.018322 
25537, 0.018322 
25538, 0.018323 
25539, 0.018323 
25540, 0.018323 
25541, 0.018324 
25542, 0.018325 
25543, 0.018325 
25544, 0.018325 
25545, 0.018326 
25546, 0.018327 
25547, 0.018327 
25548, 0.018327 
25549, 0.018328 
25550, 0.018328 
25551, 0.018328 
25552, 0.018329 
25553, 0.018330 
25554, 0.018330 
25555, 0.018330 
25556, 0.018331 
25557, 0.018332 
25558, 0.018332 
25559, 0.018332 
25560, 0.018333 
25561, 0.018333 
25562, 0.018333 
25563, 0.018334 
25564, 0.018335 
25565, 0.018335 
25566, 0.018335 
25567, 0.018336 
25568, 0.018337 
25569, 0.018337 
25570, 0.018337 
25571, 0.018338 
25572, 0.018338 
25573, 0.018338 
25574, 0.018339 
25575, 0.018340 
25576, 0.018340 
25577, 0.018343 
25578, 0.018344 
25579, 0.018345 
25580, 0.018345 
25581, 0.018345 
25582, 0.018346 
25583, 0.018347 
25584, 0.018347 
25585, 0.018347 
25586, 0.018348 
25587, 0.018348 
25588, 0.018348 
25589, 0.018349 
25590, 0.018350 
25591, 0.018350 
25592, 0.018350 
25593, 0.018351 
25594, 0.018351 
25595, 0.018351 
25596, 0.018352 
25597, 0.018353 
25598, 0.018353 
25599, 0.018353 
25600, 0.018354 
25601, 0.018354 
25602, 0.018354 
25603, 0.018355 
25604, 0.018356 
25605, 0.018356 
25606, 0.018356 
25607, 0.018357 
25608, 0.018358 
25609, 0.018358 
25610, 0.018358 
25611, 0.018359 
25612, 0.018359 
25613, 0.018359 
25614, 0.018360 
25615, 0.018361 
25616, 0.018361 
25617, 0.018361 
25618, 0.018362 
25619, 0.018362 
25620, 0.018362 
25621, 0.018363 
25622, 0.018364 
25623, 0.018364 
25624, 0.018364 
25625, 0.018365 
25626, 0.018366 
25627, 0.018366 
25628, 0.018366 
25629, 0.018367 
25630, 0.018367 
25631, 0.018367 
25632, 0.018368 
25633, 0.018369 
25634, 0.018369 
25635, 0.018369 
25636, 0.018370 
25637, 0.018370 
25638, 0.018371 
25639, 0.018371 
25640, 0.018372 
25641, 0.018372 
25642, 0.018373 
25643, 0.018373 
25644, 0.018374 
25645, 0.018374 
25646, 0.018375 
25647, 0.018377 
25648, 0.018378 
25649, 0.018379 
25650, 0.018380 
25651, 0.018380 
25652, 0.018381 
25653, 0.018381 
25654, 0.018382 
25655, 0.018382 
25656, 0.018383 
25657, 0.018384 
25658, 0.018384 
25659, 0.018384 
25660, 0.018385 
25661, 0.018386 
25662, 0.018386 
25663, 0.018386 
25664, 0.018387 
25665, 0.018387 
25666, 0.018387 
25667, 0.018388 
25668, 0.018389 
25669, 0.018389 
25670, 0.018389 
25671, 0.018390 
25672, 0.018391 
25673, 0.018391 
25674, 0.018391 
25675, 0.018392 
25676, 0.018392 
25677, 0.018392 
25678, 0.018393 
25679, 0.018394 
25680, 0.018394 
25681, 0.018394 
25682, 0.018395 
25683, 0.018395 
25684, 0.018395 
25685, 0.018396 
25686, 0.018397 
25687, 0.018397 
25688, 0.018397 
25689, 0.018398 
25690, 0.018399 
25691, 0.018399 
25692, 0.018399 
25693, 0.018400 
25694, 0.018400 
25695, 0.018400 
25696, 0.018401 
25697, 0.018402 
25698, 0.018402 
25699, 0.018402 
25700, 0.018403 
25701, 0.018403 
25702, 0.018403 
25703, 0.018404 
25704, 0.018405 
25705, 0.018407 
25706, 0.018407 
25707, 0.018408 
25708, 0.018409 
25709, 0.018409 
25710, 0.018409 
25711, 0.018410 
25712, 0.018411 
25713, 0.018411 
25714, 0.018412 
25715, 0.018412 
25716, 0.018413 
25717, 0.018414 
25718, 0.018414 
25719, 0.018415 
25720, 0.018416 
25721, 0.018416 
25722, 0.018417 
25723, 0.018418 
25724, 0.018419 
25725, 0.018420 
25726, 0.018421 
25727, 0.018425 
25728, 0.018425 
25729, 0.018426 
25730, 0.018426 
25731, 0.018427 
25732, 0.018428 
25733, 0.018428 
25734, 0.018428 
25735, 0.018429 
25736, 0.018429 
25737, 0.018432 
25738, 0.018432 
25739, 0.018433 
25740, 0.018434 
25741, 0.018434 
25742, 0.018434 
25743, 0.018435 
25744, 0.018437 
25745, 0.018438 
25746, 0.018438 
25747, 0.018439 
25748, 0.018439 
25749, 0.018440 
25750, 0.018443 
25751, 0.018443 
25752, 0.018444 
25753, 0.018446 
25754, 0.018446 
25755, 0.018447 
25756, 0.018449 
25757, 0.018450 
25758, 0.018450 
25759, 0.018450 
25760, 0.018453 
25761, 0.018454 
25762, 0.018454 
25763, 0.018455 
25764, 0.018456 
25765, 0.018456 
25766, 0.018456 
25767, 0.018457 
25768, 0.018457 
25769, 0.018457 
25770, 0.018458 
25771, 0.018459 
25772, 0.018459 
25773, 0.018460 
25774, 0.018461 
25775, 0.018461 
25776, 0.018461 
25777, 0.018462 
25778, 0.018462 
25779, 0.018462 
25780, 0.018463 
25781, 0.018464 
25782, 0.018464 
25783, 0.018464 
25784, 0.018465 
25785, 0.018465 
25786, 0.018465 
25787, 0.018466 
25788, 0.018466 
25789, 0.018466 
25790, 0.018467 
25791, 0.018468 
25792, 0.018468 
25793, 0.018468 
25794, 0.018469 
25795, 0.018469 
25796, 0.018469 
25797, 0.018470 
25798, 0.018470 
25799, 0.018470 
25800, 0.018471 
25801, 0.018472 
25802, 0.018472 
25803, 0.018472 
25804, 0.018473 
25805, 0.018473 
25806, 0.018473 
25807, 0.018474 
25808, 0.018474 
25809, 0.018474 
25810, 0.018475 
25811, 0.018476 
25812, 0.018476 
25813, 0.018476 
25814, 0.018477 
25815, 0.018477 
25816, 0.018478 
25817, 0.018478 
25818, 0.018479 
25819, 0.018479 
25820, 0.018480 
25821, 0.018480 
25822, 0.018480 
25823, 0.018481 
25824, 0.018482 
25825, 0.018482 
25826, 0.018483 
25827, 0.018483 
25828, 0.018484 
25829, 0.018484 
25830, 0.018484 
25831, 0.018485 
25832, 0.018485 
25833, 0.018489 
25834, 0.018489 
25835, 0.018490 
25836, 0.018491 
25837, 0.018491 
25838, 0.018491 
25839, 0.018492 
25840, 0.018493 
25841, 0.018493 
25842, 0.018494 
25843, 0.018494 
25844, 0.018494 
25845, 0.018495 
25846, 0.018495 
25847, 0.018496 
25848, 0.018496 
25849, 0.018496 
25850, 0.018497 
25851, 0.018497 
25852, 0.018497 
25853, 0.018498 
25854, 0.018498 
25855, 0.018499 
25856, 0.018499 
25857, 0.018500 
25858, 0.018501 
25859, 0.018501 
25860, 0.018502 
25861, 0.018503 
25862, 0.018503 
25863, 0.018504 
25864, 0.018505 
25865, 0.018505 
25866, 0.018506 
25867, 0.018507 
25868, 0.018507 
25869, 0.018508 
25870, 0.018508 
25871, 0.018508 
25872, 0.018509 
25873, 0.018509 
25874, 0.018510 
25875, 0.018511 
25876, 0.018511 
25877, 0.018512 
25878, 0.018513 
25879, 0.018513 
25880, 0.018514 
25881, 0.018515 
25882, 0.018515 
25883, 0.018516 
25884, 0.018516 
25885, 0.018516 
25886, 0.018517 
25887, 0.018517 
25888, 0.018518 
25889, 0.018519 
25890, 0.018519 
25891, 0.018520 
25892, 0.018520 
25893, 0.018520 
25894, 0.018521 
25895, 0.018521 
25896, 0.018522 
25897, 0.018523 
25898, 0.018523 
25899, 0.018524 
25900, 0.018525 
25901, 0.018525 
